Timestamp	ID	Payload	Payload Length	Type	Name
5,324179	349	03  64  00  1F  00  00  A0  1E	8	S	
5,329143	489	FF  03  11  46  40  01  00  3F	8	S	
5,334127	349	03  64  00  1F  00  00  91  1E	8	S	
5,344128	349	03  64  00  1F  00  00  82  1E	8	S	
5,354158	349	03  64  00  1F  00  00  73  1E	8	S	
5,364130	349	03  64  00  1F  00  00  64  1E	8	S	
5,369171	C9	00  00  00  00  00  00  00  00	8	S	
5,369419	E9	00  00  00  00  00  00  00  00	8	S	
5,374090	A9	00  00  00  00  00	5	S	
5,374326	349	03  64  00  1F  00  00  55  1E	8	S	
5,384194	349	03  64  00  1F  00  00  46  1E	8	S	
5,384439	789	C8  00  00  00  00  00  00  00	8	S	
5,389169	489	FF  03  11  46  40  01  00  3F	8	S	
5,394127	349	03  64  00  1F  00  00  37  1E	8	S	
5,394316	4E9	03  2D  02  00  00	5	S	
5,404130	349	03  64  00  1F  00  00  28  1E	8	S	
5,414176	349	03  64  00  1F  00  00  19  1E	8	S	
5,424131	349	03  64  00  1F  00  00  0A  1E	8	S	
5,434129	349	03  64  00  1F  00  00  FB  1E	8	S	
5,444184	349	03  64  00  1F  00  00  EC  1E	8	S	
5,449146	489	FF  03  11  46  40  01  00  3F	8	S	
5,454131	349	03  64  00  1F  00  00  DD  1E	8	S	
5,464131	349	03  64  00  1F  00  00  CE  1E	8	S	
5,469170	C9	00  00  00  00  00  00  00  00	8	S	
5,469418	E9	00  00  00  00  00  00  00  00	8	S	
5,474120	A9	00  00  00  00  00	5	S	
5,474358	349	03  64  00  1F  00  00  BF  1E	8	S	
5,484143	349	03  64  00  1F  00  00  A0  1E	8	S	
5,494141	349	03  64  00  1F  00  00  91  1E	8	S	
5,494326	4E9	03  3C  02  00  00	5	S	
5,504190	349	03  64  00  1F  00  00  82  1E	8	S	
5,509162	489	FF  03  11  46  40  01  00  3F	8	S	
5,514143	349	03  64  00  1F  00  00  73  1E	8	S	
5,524145	349	03  64  00  1F  00  00  64  1E	8	S	
5,534160	349	03  64  00  1F  00  00  55  1E	8	S	
5,544132	349	03  64  00  1F  00  00  46  1E	8	S	
5,554131	349	03  64  00  1F  00  00  37  1E	8	S	
5,564229	349	03  64  00  1F  00  00  28  1E	8	S	
5,569183	C9	00  00  00  00  00  00  00  00	8	S	
5,569431	E9	00  00  00  00  00  00  00  00	8	S	
5,569670	489	FF  03  11  46  40  01  00  3F	8	S	
5,574094	A9	00  00  00  00  00	5	S	
5,574332	349	03  64  00  1F  00  00  19  1E	8	S	
5,584133	349	03  64  00  1F  00  00  0A  1E	8	S	
5,594162	349	03  64  00  1F  00  00  FB  1E	8	S	
5,594346	4E9	03  4B  02  00  00	5	S	
5,604134	349	03  64  00  1F  00  00  EC  1E	8	S	
5,614132	349	03  64  00  1F  00  00  DD  1E	8	S	
5,624177	349	03  64  00  1F  00  00  CE  1E	8	S	
5,629149	489	FF  03  11  46  40  01  00  3F	8	S	
5,634131	349	03  64  00  1F  00  00  BF  1E	8	S	
5,644132	349	03  64  00  1F  00  00  A0  1E	8	S	
5,654179	349	03  64  00  1F  00  00  91  1E	8	S	
5,664149	349	03  64  00  1F  00  00  82  1E	8	S	
5,669171	C9	00  00  00  00  00  00  00  00	8	S	
5,669419	E9	00  00  00  00  00  00  00  00	8	S	
5,674110	A9	00  00  00  00  00	5	S	
5,674348	349	03  64  00  1F  00  00  73  1E	8	S	
5,684203	349	03  64  00  1F  00  00  64  1E	8	S	
5,689175	489	FF  03  11  46  40  01  00  3F	8	S	
5,694145	349	03  64  00  1F  00  00  55  1E	8	S	
5,694330	4E9	03  5A  02  00  00	5	S	
5,704158	349	03  64  00  1F  00  00  46  1E	8	S	
5,714192	349	03  64  00  1F  00  00  37  1E	8	S	
5,724149	349	03  64  00  1F  00  00  28  1E	8	S	
5,734135	349	03  64  00  1F  00  00  19  1E	8	S	
5,744194	349	03  64  00  1F  00  00  0A  1E	8	S	
5,749164	489	FF  03  11  46  40  01  00  3F	8	S	
5,754148	349	03  64  00  1F  00  00  FB  1E	8	S	
5,764151	349	03  64  00  1F  00  00  EC  1E	8	S	
5,769173	C9	00  00  00  00  00  00  00  00	8	S	
5,769422	E9	00  00  00  00  00  00  00  00	8	S	
5,774124	A9	00  00  00  00  00	5	S	
5,774362	349	03  64  00  1F  00  00  DD  1E	8	S	
5,784137	349	03  64  00  1F  00  00  CE  1E	8	S	
5,794135	349	03  64  00  1F  00  00  BF  1E	8	S	
5,794319	4E9	03  69  02  00  00	5	S	
5,804188	349	03  64  00  1F  00  00  A0  1E	8	S	
5,809152	489	FF  03  11  46  40  01  00  3F	8	S	
5,814137	349	03  64  00  1F  00  00  91  1E	8	S	
5,824137	349	03  64  00  1F  00  00  82  1E	8	S	
5,834166	349	03  64  00  1F  00  00  73  1E	8	S	
5,844140	349	03  64  00  1F  00  00  64  1E	8	S	
5,854135	349	03  64  00  1F  00  00  55  1E	8	S	
5,864219	349	03  64  00  1F  00  00  46  1E	8	S	
5,869185	C9	00  00  00  00  00  00  00  00	8	S	
5,869433	E9	00  00  00  00  00  00  00  00	8	S	
5,869672	489	FF  03  11  46  40  01  00  3F	8	S	
5,874096	A9	00  00  00  00  00	5	S	
5,874332	349	03  64  00  1F  00  00  37  1E	8	S	
5,884139	349	03  64  00  1F  00  00  28  1E	8	S	
5,894165	349	03  64  00  1F  00  00  19  1E	8	S	
5,894353	4E9	03  78  02  00  00	5	S	
5,904138	349	03  64  00  1F  00  00  0A  1E	8	S	
5,914136	349	03  64  00  1F  00  00  FB  1E	8	S	
5,924189	349	03  64  00  1F  00  00  EC  1E	8	S	
5,929153	489	FF  03  11  46  40  01  00  3F	8	S	
5,934135	349	03  64  00  1F  00  00  DD  1E	8	S	
5,944136	349	03  64  00  1F  00  00  CE  1E	8	S	
5,954166	349	03  64  00  1F  00  00  BF  1E	8	S	
5,964143	349	03  64  00  1F  00  00  A0  1E	8	S	
5,969179	C9	00  00  00  00  00  00  00  00	8	S	
5,969428	E9	00  00  00  00  00  00  00  00	8	S	
5,974098	A9	00  00  00  00  00	5	S	
5,974336	349	03  64  00  1F  00  00  91  1E	8	S	
5,984182	349	03  64  00  1F  00  00  82  1E	8	S	
5,989165	489	FF  03  11  46  40  01  00  3F	8	S	
5,994135	349	03  64  00  1F  00  00  73  1E	8	S	
5,994322	4E9	03  87  02  00  00	5	S	
6,004138	349	03  64  00  1F  00  00  64  1E	8	S	
6,014178	349	03  64  00  1F  00  00  55  1E	8	S	
6,024135	349	03  64  00  1F  00  00  46  1E	8	S	
6,034135	349	03  64  00  1F  00  00  37  1E	8	S	
6,044190	349	03  64  00  1F  00  00  28  1E	8	S	
6,049154	489	FF  03  11  46  40  01  00  3F	8	S	
6,054139	349	03  64  00  1F  00  00  19  1E	8	S	
6,064137	349	03  64  00  1F  00  00  0A  1E	8	S	
6,069177	C9	00  00  00  00  00  00  00  00	8	S	
6,069426	E9	00  00  00  00  00  00  00  00	8	S	
6,074128	A9	00  00  00  00  00	5	S	
6,074366	349	03  64  00  1F  00  00  FB  1E	8	S	
6,084141	349	03  64  00  1F  00  00  EC  1E	8	S	
6,094137	349	03  64  00  1F  00  00  DD  1E	8	S	
6,094321	4E9	03  96  02  00  00	5	S	
6,104184	349	03  64  00  1F  00  00  CE  1E	8	S	
6,109152	489	FF  03  11  46  40  01  00  3F	8	S	
6,114139	349	03  64  00  1F  00  00  BF  1E	8	S	
6,124139	349	03  64  00  1F  00  00  A0  1E	8	S	
6,134170	349	03  64  00  1F  00  00  91  1E	8	S	
6,144140	349	03  64  00  1F  00  00  82  1E	8	S	
6,154138	349	03  64  00  1F  00  00  73  1E	8	S	
6,164233	349	03  64  00  1F  00  00  64  1E	8	S	
6,169191	C9	00  00  00  00  00  00  00  00	8	S	
6,169439	E9	00  00  00  00  00  00  00  00	8	S	
6,169678	489	FF  03  11  46  40  01  00  3F	8	S	
6,174100	A9	00  00  00  00  00	5	S	
6,174336	349	03  64  00  1F  00  00  55  1E	8	S	
6,184139	349	03  64  00  1F  00  00  46  1E	8	S	
6,194167	349	03  64  00  1F  00  00  37  1E	8	S	
6,194355	4E9	03  A5  02  00  00	5	S	
6,204140	349	03  64  00  1F  00  00  28  1E	8	S	
6,214144	349	03  64  00  1F  00  00  19  1E	8	S	
6,224201	349	03  64  00  1F  00  00  0A  1E	8	S	
6,229173	489	FF  03  11  46  40  01  00  3F	8	S	
6,234141	349	03  64  00  1F  00  00  FB  1E	8	S	
6,244142	349	03  64  00  1F  00  00  EC  1E	8	S	
6,254184	349	03  64  00  1F  00  00  DD  1E	8	S	
6,264157	349	03  64  00  1F  00  00  CE  1E	8	S	
6,269193	C9	00  00  00  00  00  00  00  00	8	S	
6,269442	E9	00  00  00  00  00  00  00  00	8	S	
6,274116	A9	00  00  00  00  00	5	S	
6,274354	349	03  64  00  1F  00  00  BF  1E	8	S	
6,284206	349	03  64  00  1F  00  00  A0  1E	8	S	
6,289177	489	FF  03  11  46  40  01  00  3F	8	S	
6,294155	349	03  64  00  1F  00  00  91  1E	8	S	
6,294340	4E9	03  B4  02  00  00	5	S	
6,304154	349	03  64  00  1F  00  00  82  1E	8	S	
6,314198	349	03  64  00  1F  00  00  73  1E	8	S	
6,324157	349	03  64  00  1F  00  00  64  1E	8	S	
6,334153	349	03  64  00  1F  00  00  55  1E	8	S	
6,344198	349	03  64  00  1F  00  00  46  1E	8	S	
6,349180	489	FF  03  11  46  40  01  00  3F	8	S	
6,354153	349	03  64  00  1F  00  00  37  1E	8	S	
6,364161	349	03  64  00  1F  00  00  28  1E	8	S	
6,369195	C9	00  00  00  00  00  00  00  00	8	S	
6,369443	E9	00  00  00  00  00  00  00  00	8	S	
6,374146	A9	00  00  00  00  00	5	S	
6,374384	349	03  64  00  1F  00  00  19  1E	8	S	
6,384177	349	03  64  00  1F  00  00  0A  1E	8	S	
6,384421	789	C8  00  00  00  00  00  00  00	8	S	
6,394156	349	03  64  00  1F  00  00  FB  1E	8	S	
6,394340	4E9	03  C3  02  00  00	5	S	
6,404208	349	03  64  00  1F  00  00  EC  1E	8	S	
6,409174	489	FF  03  11  46  40  01  00  3F	8	S	
6,414157	349	03  64  00  1F  00  00  DD  1E	8	S	
6,424155	349	03  64  00  1F  00  00  CE  1E	8	S	
6,434172	349	03  64  00  1F  00  00  BF  1E	8	S	
6,444142	349	03  64  00  1F  00  00  A0  1E	8	S	
6,454143	349	03  64  00  1F  00  00  91  1E	8	S	
6,464227	349	03  64  00  1F  00  00  82  1E	8	S	
6,469193	C9	00  00  00  00  00  00  00  00	8	S	
6,469441	E9	00  00  00  00  00  00  00  00	8	S	
6,469680	489	FF  03  11  46  40  01  00  3F	8	S	
6,474104	A9	00  00  00  00  00	5	S	
6,474343	349	03  64  00  1F  00  00  73  1E	8	S	
6,484145	349	03  64  00  1F  00  00  64  1E	8	S	
6,494172	349	03  64  00  1F  00  00  55  1E	8	S	
6,494356	4E9	03  D2  02  00  00	5	S	
6,504142	349	03  64  00  1F  00  00  46  1E	8	S	
6,514141	349	03  64  00  1F  00  00  37  1E	8	S	
6,524195	349	03  64  00  1F  00  00  28  1E	8	S	
6,529160	489	FF  03  11  46  40  01  00  3F	8	S	
6,534144	349	03  64  00  1F  00  00  19  1E	8	S	
6,544146	349	03  64  00  1F  00  00  0A  1E	8	S	
6,554175	349	03  64  00  1F  00  00  FB  1E	8	S	
6,564147	349	03  64  00  1F  00  00  EC  1E	8	S	
6,569185	C9	00  00  00  00  00  00  00  00	8	S	
6,569434	E9	00  00  00  00  00  00  00  00	8	S	
6,574120	A9	00  00  00  00  00	5	S	
6,574358	349	03  64  00  1F  00  00  DD  1E	8	S	
6,584205	349	03  64  00  1F  00  00  CE  1E	8	S	
6,589179	489	FF  03  11  46  40  01  00  3F	8	S	
6,594160	349	03  64  00  1F  00  00  BF  1E	8	S	
6,594348	4E9	03  E1  02  00  00	5	S	
6,604160	349	03  64  00  1F  00  00  A0  1E	8	S	
6,614205	349	03  64  00  1F  00  00  91  1E	8	S	
6,624161	349	03  64  00  1F  00  00  82  1E	8	S	
6,634148	349	03  64  00  1F  00  00  73  1E	8	S	
6,644198	349	03  64  00  1F  00  00  64  1E	8	S	
6,649162	489	FF  03  11  46  40  01  00  3F	8	S	
6,654145	349	03  64  00  1F  00  00  55  1E	8	S	
6,664145	349	03  64  00  1F  00  00  46  1E	8	S	
6,669186	C9	00  00  00  00  00  00  00  00	8	S	
6,669434	E9	00  00  00  00  00  00  00  00	8	S	
6,674136	A9	00  00  00  00  00	5	S	
6,674373	349	03  64  00  1F  00  00  37  1E	8	S	
6,684149	349	03  64  00  1F  00  00  28  1E	8	S	
6,694147	349	03  64  00  1F  00  00  19  1E	8	S	
6,694335	4E9	03  F0  02  00  00	5	S	
6,704192	349	03  64  00  1F  00  00  0A  1E	8	S	
6,709163	489	FF  03  11  46  40  01  00  3F	8	S	
6,714145	349	03  64  00  1F  00  00  FB  1E	8	S	
6,724149	349	03  64  00  1F  00  00  EC  1E	8	S	
6,734178	349	03  64  00  1F  00  00  DD  1E	8	S	
6,744146	349	03  64  00  1F  00  00  CE  1E	8	S	
6,754147	349	03  64  00  1F  00  00  BF  1E	8	S	
6,764245	349	03  64  00  1F  00  00  A0  1E	8	S	
6,769199	C9	00  00  00  00  00  00  00  00	8	S	
6,769448	E9	00  00  00  00  00  00  00  00	8	S	
6,769686	489	FF  03  11  46  40  01  00  3F	8	S	
6,774108	A9	00  00  00  00  00	5	S	
6,774346	349	03  64  00  1F  00  00  91  1E	8	S	
6,784149	349	03  64  00  1F  00  00  82  1E	8	S	
6,794178	349	03  64  00  1F  00  00  73  1E	8	S	
6,794366	4E9	03  0F  02  00  00	5	S	
6,804150	349	03  64  00  1F  00  00  64  1E	8	S	
6,814147	349	03  64  00  1F  00  00  55  1E	8	S	
6,824191	349	03  64  00  1F  00  00  46  1E	8	S	
6,829164	489	FF  03  11  46  40  01  00  3F	8	S	
6,834146	349	03  64  00  1F  00  00  37  1E	8	S	
6,844148	349	03  64  00  1F  00  00  28  1E	8	S	
6,854179	349	03  64  00  1F  00  00  19  1E	8	S	
6,864149	349	03  64  00  1F  00  00  0A  1E	8	S	
6,869187	C9	00  00  00  00  00  00  00  00	8	S	
6,869436	E9	00  00  00  00  00  00  00  00	8	S	
6,874108	A9	00  00  00  00  00	5	S	
6,874346	349	03  64  00  1F  00  00  FB  1E	8	S	
6,884203	349	03  64  00  1F  00  00  EC  1E	8	S	
6,889169	489	FF  03  11  46  40  01  00  3F	8	S	
6,894149	349	03  64  00  1F  00  00  DD  1E	8	S	
6,894334	4E9	03  1E  02  00  00	5	S	
6,904148	349	03  64  00  1F  00  00  CE  1E	8	S	
6,914193	349	03  64  00  1F  00  00  BF  1E	8	S	
6,924149	349	03  64  00  1F  00  00  A0  1E	8	S	
6,934150	349	03  64  00  1F  00  00  91  1E	8	S	
6,944194	349	03  64  00  1F  00  00  82  1E	8	S	
6,949166	489	FF  03  11  46  40  01  00  3F	8	S	
6,954149	349	03  64  00  1F  00  00  73  1E	8	S	
6,964153	349	03  64  00  1F  00  00  64  1E	8	S	
6,969190	C9	00  00  00  00  00  00  00  00	8	S	
6,969438	E9	00  00  00  00  00  00  00  00	8	S	
6,974140	A9	00  00  00  00  00	5	S	
6,974377	349	03  64  00  1F  00  00  55  1E	8	S	
6,984149	349	03  64  00  1F  00  00  46  1E	8	S	
6,994149	349	03  64  00  1F  00  00  37  1E	8	S	
6,994338	4E9	03  2D  02  00  00	5	S	
7,004202	349	03  64  00  1F  00  00  28  1E	8	S	
7,009164	489	FF  03  11  46  40  01  00  3F	8	S	
7,014151	349	03  64  00  1F  00  00  19  1E	8	S	
7,024149	349	03  64  00  1F  00  00  0A  1E	8	S	
7,034180	349	03  64  00  1F  00  00  FB  1E	8	S	
7,044152	349	03  64  00  1F  00  00  EC  1E	8	S	
7,054151	349	03  64  00  1F  00  00  DD  1E	8	S	
7,064235	349	03  64  00  1F  00  00  CE  1E	8	S	
7,069203	C9	00  00  00  00  00  00  00  00	8	S	
7,069452	E9	00  00  00  00  00  00  00  00	8	S	
7,069690	489	FF  03  11  46  40  01  00  3F	8	S	
7,074111	A9	00  00  00  00  00	5	S	
7,074348	349	03  64  00  1F  00  00  BF  1E	8	S	
7,084151	349	03  64  00  1F  00  00  A0  1E	8	S	
7,094182	349	03  64  00  1F  00  00  91  1E	8	S	
7,094366	4E9	03  3C  02  00  00	5	S	
7,104152	349	03  64  00  1F  00  00  82  1E	8	S	
7,114151	349	03  64  00  1F  00  00  73  1E	8	S	
7,124203	349	03  64  00  1F  00  00  64  1E	8	S	
7,129168	489	FF  03  11  46  40  01  00  3F	8	S	
7,134150	349	03  64  00  1F  00  00  55  1E	8	S	
7,144150	349	03  64  00  1F  00  00  46  1E	8	S	
7,154179	349	03  64  00  1F  00  00  37  1E	8	S	
7,164159	349	03  64  00  1F  00  00  28  1E	8	S	
7,169193	C9	00  00  00  00  00  00  00  00	8	S	
7,169442	E9	00  00  00  00  00  00  00  00	8	S	
7,174112	A9	00  00  00  00  00	5	S	
7,174350	349	03  64  00  1F  00  00  19  1E	8	S	
7,184197	349	03  64  00  1F  00  00  0A  1E	8	S	
7,189189	489	FF  03  11  46  40  01  00  3F	8	S	
7,194151	349	03  64  00  1F  00  00  FB  1E	8	S	
7,194336	4E9	03  4B  02  00  00	5	S	
7,204154	349	03  64  00  1F  00  00  EC  1E	8	S	
7,214197	349	03  64  00  1F  00  00  DD  1E	8	S	
7,224165	349	03  64  00  1F  00  00  CE  1E	8	S	
7,234166	349	03  64  00  1F  00  00  BF  1E	8	S	
7,244216	349	03  64  00  1F  00  00  A0  1E	8	S	
7,249184	489	FF  03  11  46  40  01  00  3F	8	S	
7,254167	349	03  64  00  1F  00  00  91  1E	8	S	
7,264165	349	03  64  00  1F  00  00  82  1E	8	S	
7,269206	C9	00  00  00  00  00  00  00  00	8	S	
7,269454	E9	00  00  00  00  00  00  00  00	8	S	
7,274156	A9	00  00  00  00  00	5	S	
7,274395	349	03  64  00  1F  00  00  73  1E	8	S	
7,284155	349	03  64  00  1F  00  00  64  1E	8	S	
7,294163	349	03  64  00  1F  00  00  55  1E	8	S	
7,294348	4E9	03  5A  02  00  00	5	S	
7,304198	349	03  64  00  1F  00  00  46  1E	8	S	
7,309168	489	FF  03  11  46  40  01  00  3F	8	S	
7,314153	349	03  64  00  1F  00  00  37  1E	8	S	
7,324153	349	03  64  00  1F  00  00  28  1E	8	S	
7,334186	349	03  64  00  1F  00  00  19  1E	8	S	
7,344156	349	03  64  00  1F  00  00  0A  1E	8	S	
7,354155	349	03  64  00  1F  00  00  FB  1E	8	S	
7,364259	349	03  64  00  1F  00  00  EC  1E	8	S	
7,369207	C9	00  00  00  00  00  00  00  00	8	S	
7,369456	E9	00  00  00  00  00  00  00  00	8	S	
7,369694	489	FF  03  11  46  40  01  00  3F	8	S	
7,374116	A9	00  00  00  00  00	5	S	
7,374354	349	03  64  00  1F  00  00  DD  1E	8	S	
7,384177	349	03  64  00  1F  00  00  CE  1E	8	S	
7,384421	789	C8  00  00  00  00  00  00  00	8	S	
7,394186	349	03  64  00  1F  00  00  BF  1E	8	S	
7,394370	4E9	03  69  02  00  00	5	S	
7,404154	349	03  64  00  1F  00  00  A0  1E	8	S	
7,414155	349	03  64  00  1F  00  00  91  1E	8	S	
7,424217	349	03  64  00  1F  00  00  82  1E	8	S	
7,429186	489	FF  03  11  46  40  01  00  3F	8	S	
7,434170	349	03  64  00  1F  00  00  73  1E	8	S	
7,444172	349	03  64  00  1F  00  00  64  1E	8	S	
7,454213	349	03  64  00  1F  00  00  55  1E	8	S	
7,464167	349	03  64  00  1F  00  00  46  1E	8	S	
7,469210	C9	00  00  00  00  00  00  00  00	8	S	
7,469458	E9	00  00  00  00  00  00  00  00	8	S	
7,474132	A9	00  00  00  00  00	5	S	
7,474369	349	03  64  00  1F  00  00  37  1E	8	S	
7,484223	349	03  64  00  1F  00  00  28  1E	8	S	
7,489193	489	FF  03  11  46  40  01  00  3F	8	S	
7,494172	349	03  64  00  1F  00  00  19  1E	8	S	
7,494360	4E9	03  78  02  00  00	5	S	
7,504172	349	03  64  00  1F  00  00  0A  1E	8	S	
7,514219	349	03  64  00  1F  00  00  FB  1E	8	S	
7,524161	349	03  64  00  1F  00  00  EC  1E	8	S	
7,534158	349	03  64  00  1F  00  00  DD  1E	8	S	
7,544202	349	03  64  00  1F  00  00  CE  1E	8	S	
7,549172	489	FF  03  11  46  40  01  00  3F	8	S	
7,554159	349	03  64  00  1F  00  00  BF  1E	8	S	
7,564163	349	03  64  00  1F  00  00  A0  1E	8	S	
7,569196	C9	00  00  00  00  00  00  00  00	8	S	
7,569444	E9	00  00  00  00  00  00  00  00	8	S	
7,574148	A9	00  00  00  00  00	5	S	
7,574387	349	03  64  00  1F  00  00  91  1E	8	S	
7,584157	349	03  64  00  1F  00  00  82  1E	8	S	
7,594158	349	03  64  00  1F  00  00  73  1E	8	S	
7,594344	4E9	03  87  02  00  00	5	S	
7,604210	349	03  64  00  1F  00  00  64  1E	8	S	
7,609175	489	FF  03  11  46  40  01  00  3F	8	S	
7,614155	349	03  64  00  1F  00  00  55  1E	8	S	
7,624157	349	03  64  00  1F  00  00  46  1E	8	S	
7,634186	349	03  64  00  1F  00  00  37  1E	8	S	
7,644160	349	03  64  00  1F  00  00  28  1E	8	S	
7,654159	349	03  64  00  1F  00  00  19  1E	8	S	
7,664245	349	03  64  00  1F  00  00  0A  1E	8	S	
7,669209	C9	00  00  00  00  00  00  00  00	8	S	
7,669458	E9	00  00  00  00  00  00  00  00	8	S	
7,669696	489	FF  03  11  46  40  01  00  3F	8	S	
7,674120	A9	00  00  00  00  00	5	S	
7,674359	349	03  64  00  1F  00  00  FB  1E	8	S	
7,684161	349	03  64  00  1F  00  00  EC  1E	8	S	
7,694190	349	03  64  00  1F  00  00  DD  1E	8	S	
7,694374	4E9	03  96  02  00  00	5	S	
7,704160	349	03  64  00  1F  00  00  CE  1E	8	S	
7,714161	349	03  64  00  1F  00  00  BF  1E	8	S	
7,724211	349	03  64  00  1F  00  00  A0  1E	8	S	
7,729176	489	FF  03  11  46  40  01  00  3F	8	S	
7,734160	349	03  64  00  1F  00  00  91  1E	8	S	
7,744161	349	03  64  00  1F  00  00  82  1E	8	S	
7,754191	349	03  64  00  1F  00  00  73  1E	8	S	
7,764163	349	03  64  00  1F  00  00  64  1E	8	S	
7,769202	C9	00  00  00  00  00  00  00  00	8	S	
7,769450	E9	00  00  00  00  00  00  00  00	8	S	
7,774122	A9	00  00  00  00  00	5	S	
7,774359	349	03  64  00  1F  00  00  55  1E	8	S	
7,784205	349	03  64  00  1F  00  00  46  1E	8	S	
7,789196	489	FF  03  11  46  40  01  00  3F	8	S	
7,794160	349	03  64  00  1F  00  00  37  1E	8	S	
7,794348	4E9	03  A5  02  00  00	5	S	
7,804163	349	03  64  00  1F  00  00  28  1E	8	S	
7,814207	349	03  64  00  1F  00  00  19  1E	8	S	
7,824163	349	03  64  00  1F  00  00  0A  1E	8	S	
7,834162	349	03  64  00  1F  00  00  FB  1E	8	S	
7,844214	349	03  64  00  1F  00  00  EC  1E	8	S	
7,849176	489	FF  03  11  46  40  01  00  3F	8	S	
7,854163	349	03  64  00  1F  00  00  DD  1E	8	S	
7,864160	349	03  64  00  1F  00  00  CE  1E	8	S	
7,869200	C9	00  00  00  00  00  00  00  00	8	S	
7,869448	E9	00  00  00  00  00  00  00  00	8	S	
7,874152	A9	00  00  00  00  00	5	S	
7,874391	349	03  64  00  1F  00  00  BF  1E	8	S	
7,884163	349	03  64  00  1F  00  00  A0  1E	8	S	
7,894162	349	03  64  00  1F  00  00  91  1E	8	S	
7,894346	4E9	03  B4  02  00  00	5	S	
7,904206	349	03  64  00  1F  00  00  82  1E	8	S	
7,909179	489	FF  03  11  46  40  01  00  3F	8	S	
7,914163	349	03  64  00  1F  00  00  73  1E	8	S	
7,924165	349	03  64  00  1F  00  00  64  1E	8	S	
7,934190	349	03  64  00  1F  00  00  55  1E	8	S	
7,944160	349	03  64  00  1F  00  00  46  1E	8	S	
7,954161	349	03  64  00  1F  00  00  37  1E	8	S	
7,964259	349	03  64  00  1F  00  00  28  1E	8	S	
7,969213	C9	00  00  00  00  00  00  00  00	8	S	
7,969462	E9	00  00  00  00  00  00  00  00	8	S	
7,969700	489	FF  03  11  46  40  01  00  3F	8	S	
7,974124	A9	00  00  00  00  00	5	S	
7,974363	349	03  64  00  1F  00  00  19  1E	8	S	
7,984163	349	03  64  00  1F  00  00  0A  1E	8	S	
7,994194	349	03  64  00  1F  00  00  FB  1E	8	S	
7,994378	4E9	03  C3  02  00  00	5	S	
8,004167	349	03  64  00  1F  00  00  EC  1E	8	S	
8,014165	349	03  64  00  1F  00  00  DD  1E	8	S	
8,024209	349	03  64  00  1F  00  00  CE  1E	8	S	
8,029180	489	FF  03  11  46  40  01  00  3F	8	S	
8,034162	349	03  64  00  1F  00  00  BF  1E	8	S	
8,044167	349	03  64  00  1F  00  00  A0  1E	8	S	
8,054193	349	03  64  00  1F  00  00  91  1E	8	S	
8,064163	349	03  64  00  1F  00  00  82  1E	8	S	
8,069201	C9	00  00  00  00  00  00  00  00	8	S	
8,069450	E9	00  00  00  00  00  00  00  00	8	S	
8,074124	A9	00  00  00  00  00	5	S	
8,074363	349	03  64  00  1F  00  00  73  1E	8	S	
8,084217	349	03  64  00  1F  00  00  64  1E	8	S	
8,089207	489	FF  03  11  46  40  01  00  3F	8	S	
8,094162	349	03  64  00  1F  00  00  55  1E	8	S	
8,094346	4E9	03  D2  02  00  00	5	S	
8,104163	349	03  64  00  1F  00  00  46  1E	8	S	
8,114207	349	03  64  00  1F  00  00  37  1E	8	S	
8,124177	349	03  64  00  1F  00  00  28  1E	8	S	
8,134176	349	03  64  00  1F  00  00  19  1E	8	S	
8,144222	349	03  64  00  1F  00  00  0A  1E	8	S	
8,149195	489	FF  03  11  46  40  01  00  3F	8	S	
8,154177	349	03  64  00  1F  00  00  FB  1E	8	S	
8,164179	349	03  64  00  1F  00  00  EC  1E	8	S	
8,169218	C9	00  00  00  00  00  00  00  00	8	S	
8,169466	E9	00  00  00  00  00  00  00  00	8	S	
8,174170	A9	00  00  00  00  00	5	S	
8,174409	349	03  64  00  1F  00  00  DD  1E	8	S	
8,184179	349	03  64  00  1F  00  00  CE  1E	8	S	
8,194178	349	03  64  00  1F  00  00  BF  1E	8	S	
8,194366	4E9	03  E1  02  00  00	5	S	
8,204216	349	03  64  00  1F  00  00  A0  1E	8	S	
8,209183	489	FF  03  11  46  40  01  00  3F	8	S	
8,214179	349	03  64  00  1F  00  00  91  1E	8	S	
8,224179	349	03  64  00  1F  00  00  82  1E	8	S	
8,234196	349	03  64  00  1F  00  00  73  1E	8	S	
8,244168	349	03  64  00  1F  00  00  64  1E	8	S	
8,254165	349	03  64  00  1F  00  00  55  1E	8	S	
8,264249	349	03  64  00  1F  00  00  46  1E	8	S	
8,269231	C9	00  00  00  00  00  00  00  00	8	S	
8,269480	E9	00  00  00  00  00  00  00  00	8	S	
8,269718	489	FF  03  11  46  40  01  00  3F	8	S	
8,274127	A9	00  00  00  00  00	5	S	
8,274363	349	03  64  00  1F  00  00  37  1E	8	S	
8,284169	349	03  64  00  1F  00  00  28  1E	8	S	
8,294196	349	03  64  00  1F  00  00  19  1E	8	S	
8,294384	4E9	03  F0  02  00  00	5	S	
8,304184	349	03  64  00  1F  00  00  0A  1E	8	S	
8,314187	349	03  64  00  1F  00  00  FB  1E	8	S	
8,324235	349	03  64  00  1F  00  00  EC  1E	8	S	
8,329197	489	FF  03  11  46  40  01  00  3F	8	S	
